"FIPS","year","geoid","Stabr","County_Name","Rural_Urban_Continuum_Code_2013","Urban_Influence_2013","Metro_Nonmetro_2013","Metro_Micro_Noncore_2013","oil_change_group","gas_change_group","oil_gas_change_group","oil_units","gas_units","pct_change_oil","pct_change_gas","gas_up_5pct","gas_down_5pct","oil_up_5pct","oil_down_5pct","ogd_up_5pct","ogd_down_5pct","gas_up_10pct","gas_down_10pct","oil_up_10pct","oil_down_10pct","ogd_up_10pct","ogd_down_10pct","gas_up_25pct","gas_down_25pct","oil_up_25pct","oil_down_25pct","ogd_up_25pct","ogd_down_25pct","gas_up_30pct","gas_down_30pct","oil_up_30pct","oil_down_30pct","ogd_up_30pct","ogd_down_30pct","ogd_change_group_cont","ogd_change_group_cont25","ogd_change_group_cont30","ogd_change_group_cont2","ogd_change_group_cont25_2","ogd_change_group_cont30_2"
"48195","2010","48195","TX","Hansford County",7,9,0,0,"Status Quo","H_Decline","H_Decline",335440,19192750,-0.0956037181209253,-8.74815751415199,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Status Quo","Status Quo","Status Quo","Boom","Boom","Boom"
"48195","2011","48195","TX","Hansford County",7,9,0,0,"Status Quo","H_Decline","H_Decline",271354,16964744,-19.1050560457906,-11.6085813653593,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Status Quo","Status Quo","Status Quo","Boom","Boom","Boom"
"48197","2000","48197","TX","Hardeman County",9,9,0,0,"H_Decline","Status Quo","H_Decline",2203273,729019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48197","2001","48197","TX","Hardeman County",9,9,0,0,"H_Decline","Status Quo","H_Decline",2097943,688166,-4.78061502137956,-5.60383199889166,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Status Quo","Status Quo","Status Quo","Status Quo","Status Quo","Status Quo"
"48197","2002","48197","TX","Hardeman County",9,9,0,0,"H_Decline","Status Quo","H_Decline",2168227,805156,3.3501386834628,17.0002586585213,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Boom","Status Quo","Status Quo","Boom","Status Quo","Status Quo"
"48197","2003","48197","TX","Hardeman County",9,9,0,0,"H_Decline","Status Quo","H_Decline",2257711,1006199,4.12705865206918,24.9694469146352,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Boom","Status Quo","Status Quo","Boom","Status Quo","Status Quo"
"48197","2004","48197","TX","Hardeman County",9,9,0,0,"H_Decline","Status Quo","H_Decline",2084011,670985,-7.69363306463936,-33.3148810523564,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,"Bust","Status Quo","Status Quo","Bust","Status Quo","Status Quo"
"48197","2005","48197","TX","Hardeman County",9,9,0,0,"H_Decline","Status Quo","H_Decline",1833064,649680,-12.0415391281524,-3.17518275371283,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Bust","Status Quo","Status Quo","Bust","Status Quo","Status Quo"
"48197","2006","48197","TX","Hardeman County",9,9,0,0,"H_Decline","Status Quo","H_Decline",1487530,475293,-18.8500783387814,-26.8419837458441,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,"Bust","Bust","Status Quo","Bust","Bust","Status Quo"
"48197","2007","48197","TX","Hardeman County",9,9,0,0,"H_Decline","Status Quo","H_Decline",1253736,304244,-15.7169267174444,-35.98811680374,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,"Bust","Bust","Status Quo","Bust","Bust","Status Quo"
"48197","2008","48197","TX","Hardeman County",9,9,0,0,"H_Decline","Status Quo","H_Decline",1205700,254792,-3.83142862612225,-16.2540592419242,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Bust","Status Quo","Status Quo","Bust","Bust","Status Quo"
"48197","2009","48197","TX","Hardeman County",9,9,0,0,"H_Decline","Status Quo","H_Decline",1026018,169329,-14.9027121174421,-33.5422619234513,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,"Bust","Status Quo","Status Quo","Bust","Bust","Status Quo"
"48197","2010","48197","TX","Hardeman County",9,9,0,0,"H_Decline","Status Quo","H_Decline",906065,180837,-11.6911204286864,6.79623691157451,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Bust","Status Quo","Status Quo","Bust","Bust","Status Quo"
"48197","2011","48197","TX","Hardeman County",9,9,0,0,"H_Decline","Status Quo","H_Decline",820943,253834,-9.39469022641863,40.366186123415,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,"Status Quo","Status Quo","Status Quo","Bust","Bust","Status Quo"
"48199","2000","48199","TX","Hardin County",2,2,1,2,"Status Quo","H_Decline","H_Decline",1774336,15585743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48199","2001","48199","TX","Hardin County",2,2,1,2,"Status Quo","H_Decline","H_Decline",1992385,16308664,12.2890478466311,4.63834800817645,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Boom","Status Quo","Status Quo","Boom","Status Quo","Status Quo"
"48199","2002","48199","TX","Hardin County",2,2,1,2,"Status Quo","H_Decline","H_Decline",2254682,18361266,13.1649756447675,12.5859604440928,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Boom","Status Quo","Status Quo","Boom","Status Quo","Status Quo"
"48199","2003","48199","TX","Hardin County",2,2,1,2,"Status Quo","H_Decline","H_Decline",1896022,13899452,-15.9073430310793,-24.300143573978,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Status Quo","Status Quo","Status Quo","Boom","Status Quo","Status Quo"
"48199","2004","48199","TX","Hardin County",2,2,1,2,"Status Quo","H_Decline","H_Decline",1974252,12776517,4.1260069767123,-8.07898757447416,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Status Quo","Status Quo","Status Quo","Boom","Status Quo","Status Quo"
"48199","2005","48199","TX","Hardin County",2,2,1,2,"Status Quo","H_Decline","H_Decline",1722919,10224416,-12.73054301072,-19.974935266004,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Status Quo","Status Quo","Status Quo","Boom","Status Quo","Status Quo"
"48199","2006","48199","TX","Hardin County",2,2,1,2,"Status Quo","H_Decline","H_Decline",2398152,13865853,39.1912214097122,35.615109948578,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,"Status Quo","Status Quo","Status Quo","Boom","Status Quo","Status Quo"
"48199","2007","48199","TX","Hardin County",2,2,1,2,"Status Quo","H_Decline","H_Decline",2338764,15052419,-2.47640683326161,8.55746848030193,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Status Quo","Status Quo","Status Quo","Boom","Status Quo","Status Quo"
"48199","2008","48199","TX","Hardin County",2,2,1,2,"Status Quo","H_Decline","H_Decline",2742110,20961446,17.2461180349963,39.2563281689142,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,"Status Quo","Status Quo","Status Quo","Boom","Status Quo","Status Quo"
"48199","2009","48199","TX","Hardin County",2,2,1,2,"Status Quo","H_Decline","H_Decline",2286892,18680940,-16.6010116297304,-10.8795261548273,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Bust","Status Quo","Status Quo","Bust","Status Quo","Status Quo"
"48199","2010","48199","TX","Hardin County",2,2,1,2,"Status Quo","H_Decline","H_Decline",1943218,13415398,-15.0279943259236,-28.1867079493858,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,"Bust","Status Quo","Status Quo","Bust","Status Quo","Status Quo"
"48199","2011","48199","TX","Hardin County",2,2,1,2,"Status Quo","H_Decline","H_Decline",1689631,10680405,-13.0498482414222,-20.3869687652949,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Bust","Status Quo","Status Quo","Bust","Status Quo","Status Quo"
"48201","2000","48201","TX","Harris County",1,1,1,2,"H_Decline","H_Decline","H_Decline",2720197,160111024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48201","2001","48201","TX","Harris County",1,1,1,2,"H_Decline","H_Decline","H_Decline",2378108,69124856,-12.5758906432144,-56.8269227982703,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,"Bust","Bust","Bust","Bust","Bust","Bust"
"48201","2002","48201","TX","Harris County",1,1,1,2,"H_Decline","H_Decline","H_Decline",2131742,34962016,-10.3597481695533,-49.421932972996,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,"Bust","Bust","Bust","Bust","Bust","Bust"
"48201","2003","48201","TX","Harris County",1,1,1,2,"H_Decline","H_Decline","H_Decline",2175118,37241688,2.03476780961298,6.52042490913567,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Status Quo","Status Quo","Status Quo","Bust","Bust","Bust"
"48201","2004","48201","TX","Harris County",1,1,1,2,"H_Decline","H_Decline","H_Decline",2128305,35373220,-2.1522050757706,-5.01714100606825,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Status Quo","Status Quo","Status Quo","Bust","Bust","Bust"
"48201","2005","48201","TX","Harris County",1,1,1,2,"H_Decline","H_Decline","H_Decline",2134979,32636040,0.313582874634979,-7.73800066830218,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Status Quo","Status Quo","Status Quo","Bust","Bust","Bust"
"48201","2006","48201","TX","Harris County",1,1,1,2,"H_Decline","H_Decline","H_Decline",1935070,24987754,-9.36351130385826,-23.4350920025836,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Status Quo","Status Quo","Status Quo","Bust","Bust","Bust"
"48201","2007","48201","TX","Harris County",1,1,1,2,"H_Decline","H_Decline","H_Decline",1892839,22979524,-2.18240167022382,-8.03685677392214,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Status Quo","Status Quo","Status Quo","Bust","Bust","Bust"
"48201","2008","48201","TX","Harris County",1,1,1,2,"H_Decline","H_Decline","H_Decline",1816064,24375580,-4.05607661296074,6.07521722382065,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Status Quo","Status Quo","Status Quo","Bust","Bust","Bust"
"48201","2009","48201","TX","Harris County",1,1,1,2,"H_Decline","H_Decline","H_Decline",1719165,26046832,-5.33565997674091,6.85625531782218,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Status Quo","Status Quo","Status Quo","Bust","Bust","Bust"
"48201","2010","48201","TX","Harris County",1,1,1,2,"H_Decline","H_Decline","H_Decline",1548505,22698356,-9.9269121928378,-12.8555979475738,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Status Quo","Status Quo","Status Quo","Bust","Bust","Bust"
"48201","2011","48201","TX","Harris County",1,1,1,2,"H_Decline","H_Decline","H_Decline",1493592,20462524,-3.54619455539375,-9.8501935558681,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Status Quo","Status Quo","Status Quo","Bust","Bust","Bust"
"48203","2000","48203","TX","Harrison County",4,5,0,1,"Status Quo","H_Growth","H_Growth",873567,59675296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48203","2001","48203","TX","Harrison County",4,5,0,1,"Status Quo","H_Growth","H_Growth",903648,61181348,3.44346798814516,2.52374449889616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Status Quo","Status Quo","Status Quo","Status Quo","Status Quo","Status Quo"
"48203","2002","48203","TX","Harrison County",4,5,0,1,"Status Quo","H_Growth","H_Growth",899975,58388444,-0.406463578738624,-4.56495989594737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Status Quo","Status Quo","Status Quo","Status Quo","Status Quo","Status Quo"
"48203","2003","48203","TX","Harrison County",4,5,0,1,"Status Quo","H_Growth","H_Growth",880339,58117032,-2.18183838439957,-0.464838556067704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Status Quo","Status Quo","Status Quo","Status Quo","Status Quo","Status Quo"
"48203","2004","48203","TX","Harrison County",4,5,0,1,"Status Quo","H_Growth","H_Growth",902813,65788792,2.55288019728764,13.2005364623575,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Boom","Status Quo","Status Quo","Boom","Status Quo","Status Quo"
"48203","2005","48203","TX","Harrison County",4,5,0,1,"Status Quo","H_Growth","H_Growth",1012991,80281904,12.2038561695501,22.0297585035457,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Boom","Status Quo","Status Quo","Boom","Status Quo","Status Quo"
"48203","2006","48203","TX","Harrison County",4,5,0,1,"Status Quo","H_Growth","H_Growth",1175695,101604056,16.0617419108363,26.5591010397561,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,"Boom","Boom","Status Quo","Boom","Boom","Status Quo"
"48203","2007","48203","TX","Harrison County",4,5,0,1,"Status Quo","H_Growth","H_Growth",1353433,127425760,15.117696341313,25.4140484312949,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,"Boom","Boom","Status Quo","Boom","Boom","Status Quo"
"48203","2008","48203","TX","Harrison County",4,5,0,1,"Status Quo","H_Growth","H_Growth",1502072,147038656,10.9823685398538,15.3916256807101,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Boom","Status Quo","Status Quo","Boom","Boom","Status Quo"
"48203","2009","48203","TX","Harrison County",4,5,0,1,"Status Quo","H_Growth","H_Growth",1266801,157226256,-15.6630973748262,6.92851817143922,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Bust","Status Quo","Status Quo","Bust","Boom","Status Quo"
"48203","2010","48203","TX","Harrison County",4,5,0,1,"Status Quo","H_Growth","H_Growth",1115371,175437408,-11.953732275235,11.5827677026158,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Bust","Status Quo","Status Quo","Bust","Boom","Status Quo"
"48203","2011","48203","TX","Harrison County",4,5,0,1,"Status Quo","H_Growth","H_Growth",1048223,180776992,-6.02023900567614,3.04358349845205,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Status Quo","Status Quo","Status Quo","Bust","Boom","Status Quo"
"48205","2000","48205","TX","Hartley County",7,11,0,0,"Status Quo","Status Quo","Status Quo",408090,2637647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48205","2001","48205","TX","Hartley County",7,11,0,0,"Status Quo","Status Quo","Status Quo",350288,2166445,-14.1640324438237,-17.8644830032222,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Bust","Status Quo","Status Quo","Bust","Status Quo","Status Quo"
"48205","2002","48205","TX","Hartley County",7,11,0,0,"Status Quo","Status Quo","Status Quo",314247,2287777,-10.2889622253688,5.60051143693932,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Bust","Status Quo","Status Quo","Bust","Status Quo","Status Quo"
"48205","2003","48205","TX","Hartley County",7,11,0,0,"Status Quo","Status Quo","Status Quo",270292,2321255,-13.9874048121382,1.46334192537122,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Bust","Status Quo","Status Quo","Bust","Status Quo","Status Quo"
"48205","2004","48205","TX","Hartley County",7,11,0,0,"Status Quo","Status Quo","Status Quo",229971,2514489,-14.9175706273216,8.32454857393953,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Bust","Status Quo","Status Quo","Bust","Status Quo","Status Quo"
"48205","2005","48205","TX","Hartley County",7,11,0,0,"Status Quo","Status Quo","Status Quo",212585,2392478,-7.56008366272269,-4.852317906342,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Status Quo","Status Quo","Status Quo","Bust","Status Quo","Status Quo"
"48205","2006","48205","TX","Hartley County",7,11,0,0,"Status Quo","Status Quo","Status Quo",174568,2541730,-17.8831996613119,6.23838547313706,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Bust","Status Quo","Status Quo","Bust","Status Quo","Status Quo"
"48205","2007","48205","TX","Hartley County",7,11,0,0,"Status Quo","Status Quo","Status Quo",207034,2277749,18.5979102699235,-10.3858789092469,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Bust","Status Quo","Status Quo","Bust","Status Quo","Status Quo"
"48205","2008","48205","TX","Hartley County",7,11,0,0,"Status Quo","Status Quo","Status Quo",212169,2147925,2.48026894133331,-5.69966225426946,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Status Quo","Status Quo","Status Quo","Bust","Status Quo","Status Quo"
"48205","2009","48205","TX","Hartley County",7,11,0,0,"Status Quo","Status Quo","Status Quo",224788,1999345,5.94761722966126,-6.91737374442776,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Status Quo","Status Quo","Status Quo","Bust","Status Quo","Status Quo"
"48205","2010","48205","TX","Hartley County",7,11,0,0,"Status Quo","Status Quo","Status Quo",388920,1922687,73.0163531861131,-3.83415568598716,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,"Status Quo","Status Quo","Status Quo","Bust","Status Quo","Status Quo"
"48205","2011","48205","TX","Hartley County",7,11,0,0,"Status Quo","Status Quo","Status Quo",350157,1807114,-9.96683122493058,-6.0110147933595,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Status Quo","Status Quo","Status Quo","Bust","Status Quo","Status Quo"
"48207","2000","48207","TX","Haskell County",6,6,0,0,"Status Quo","Status Quo","Status Quo",592343,231607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48207","2001","48207","TX","Haskell County",6,6,0,0,"Status Quo","Status Quo","Status Quo",539268,155694,-8.96018016588362,-32.776643192995,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,"Bust","Bust","Bust","Bust","Bust","Bust"
"48207","2002","48207","TX","Haskell County",6,6,0,0,"Status Quo","Status Quo","Status Quo",474929,93702,-11.9308024952343,-39.8165632586998,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,"Bust","Bust","Bust","Bust","Bust","Bust"
"48207","2003","48207","TX","Haskell County",6,6,0,0,"Status Quo","Status Quo","Status Quo",416456,90189,-12.3119455750228,-3.74911954920919,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Bust","Status Quo","Status Quo","Bust","Bust","Bust"
"48207","2004","48207","TX","Haskell County",6,6,0,0,"Status Quo","Status Quo","Status Quo",399973,59910,-3.95792112492076,-33.5728303895154,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,"Bust","Status Quo","Status Quo","Bust","Bust","Bust"
"48207","2005","48207","TX","Haskell County",6,6,0,0,"Status Quo","Status Quo","Status Quo",350044,45552,-12.4830926087511,-23.9659489233851,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Bust","Status Quo","Status Quo","Bust","Bust","Bust"
"48207","2006","48207","TX","Haskell County",6,6,0,0,"Status Quo","Status Quo","Status Quo",328340,57388,-6.20036338288901,25.9834913944503,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,"Status Quo","Status Quo","Status Quo","Bust","Bust","Bust"
"48207","2007","48207","TX","Haskell County",6,6,0,0,"Status Quo","Status Quo","Status Quo",311158,52199,-5.23299019309253,-9.04195999163588,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Status Quo","Status Quo","Status Quo","Bust","Bust","Bust"
"48207","2008","48207","TX","Haskell County",6,6,0,0,"Status Quo","Status Quo","Status Quo",306941,30044,-1.35526002866711,-42.4433418264718,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,"Bust","Bust","Bust","Bust","Bust","Bust"
"48207","2009","48207","TX","Haskell County",6,6,0,0,"Status Quo","Status Quo","Status Quo",313834,18152,2.24570845862886,-39.5819464784982,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,"Bust","Bust","Bust","Bust","Bust","Bust"
"48207","2010","48207","TX","Haskell County",6,6,0,0,"Status Quo","Status Quo","Status Quo",367867,23854,17.2170637980588,31.4125165271045,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,"Boom","Boom","Boom","Boom","Boom","Boom"
"48207","2011","48207","TX","Haskell County",6,6,0,0,"Status Quo","Status Quo","Status Quo",396484,58560,7.779170189226,145.493418294626,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,"Boom","Boom","Boom","Boom","Boom","Boom"
"48209","2000","48209","TX","Hays County",1,1,1,2,"Status Quo","Status Quo","Status Quo",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48209","2001","48209","TX","Hays County",1,1,1,2,"Status Quo","Status Quo","Status Quo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Status Quo","Status Quo","Status Quo","Status Quo","Status Quo","Status Quo"
"48209","2002","48209","TX","Hays County",1,1,1,2,"Status Quo","Status Quo","Status Quo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Status Quo","Status Quo","Status Quo","Status Quo","Status Quo","Status Quo"
"48209","2003","48209","TX","Hays County",1,1,1,2,"Status Quo","Status Quo","Status Quo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Status Quo","Status Quo","Status Quo","Status Quo","Status Quo","Status Quo"
"48209","2004","48209","TX","Hays County",1,1,1,2,"Status Quo","Status Quo","Status Quo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Status Quo","Status Quo","Status Quo","Status Quo","Status Quo","Status Quo"
"48209","2005","48209","TX","Hays County",1,1,1,2,"Status Quo","Status Quo","Status Quo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Status Quo","Status Quo","Status Quo","Status Quo","Status Quo","Status Quo"
"48209","2006","48209","TX","Hays County",1,1,1,2,"Status Quo","Status Quo","Status Quo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Status Quo","Status Quo","Status Quo","Status Quo","Status Quo","Status Quo"
"48209","2007","48209","TX","Hays County",1,1,1,2,"Status Quo","Status Quo","Status Quo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Status Quo","Status Quo","Status Quo","Status Quo","Status Quo","Status Quo"
"48209","2008","48209","TX","Hays County",1,1,1,2,"Status Quo","Status Quo","Status Quo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Status Quo","Status Quo","Status Quo","Status Quo","Status Quo","Status Quo"
"48209","2009","48209","TX","Hays County",1,1,1,2,"Status Quo","Status Quo","Status Quo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Status Quo","Status Quo","Status Quo","Status Quo","Status Quo","Status Quo"
"48209","2010","48209","TX","Hays County",1,1,1,2,"Status Quo","Status Quo","Status Quo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Status Quo","Status Quo","Status Quo","Status Quo","Status Quo","Status Quo"
"48209","2011","48209","TX","Hays County",1,1,1,2,"Status Quo","Status Quo","Status Quo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Status Quo","Status Quo","Status Quo","Status Quo","Status Quo","Status Quo"
"48211","2000","48211","TX","Hemphill County",7,11,0,0,"H_Growth","H_Growth","H_Growth",515229,83078392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48211","2001","48211","TX","Hemphill County",7,11,0,0,"H_Growth","H_Growth","H_Growth",611197,79039560,18.626280741185,-4.86147107902618,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Boom","Status Quo","Status Quo","Boom","Status Quo","Status Quo"
"48211","2002","48211","TX","Hemphill County",7,11,0,0,"H_Growth","H_Growth","H_Growth",697964,74036584,14.1962411464716,-6.32971134960772,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Boom","Status Quo","Status Quo","Boom","Status Quo","Status Quo"
"48211","2003","48211","TX","Hemphill County",7,11,0,0,"H_Growth","H_Growth","H_Growth",782460,77583360,12.1060685078313,4.7905721852321,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Boom","Status Quo","Status Quo","Boom","Status Quo","Status Quo"
